# Step Torsion_Angles(rad)...
    100000    2.2038    0.7373    2.5536    0.8609    2.5805    0.6784    2.9520    0.9496    2.2309    2.8136    2.2849    2.9025    2.4436    1.9365    1.7856    0.6770    2.8156    2.6904    3.0837    2.7859    2.3121    0.6240    1.8693    0.4398    2.3536    1.0245    0.2783    1.6627    0.7693    0.9201    2.3469    0.4662    2.4163    1.0631    1.3546    2.4020    0.7915    0.5529    0.7221    2.7172    2.7098    0.0318    2.7887    0.2169    2.4654    0.7977    2.8073
    110000    2.1497    0.7607    2.9255    0.6434    2.8883    0.5679    3.0225    0.2396    3.1251    1.9929    2.2954    2.1199    2.6026    2.9829    2.3777    0.8589    2.3157    1.9929    2.4408    3.0877    1.9490    2.3115    0.6040    1.8613    0.8438    0.3033    0.9796    1.0060    2.1091    1.4317    1.6041    2.0930    1.1091    3.0525    1.8738    2.2287    2.6048    0.4858    2.9340    2.7642    2.9414    0.0165    2.7490    0.7507    2.7804    2.4814    2.7893
    120000    2.4188    2.0146    2.9992    2.8693    2.2961    1.6580    0.7866    0.6293    1.0902    1.1663    2.0980    0.4002    1.9768    0.5584    2.5110    1.2293    3.1199    0.7381    1.0999    2.3382    2.3819    0.6964    3.0002    1.3809    2.8316    0.4093    2.7627    0.7025    0.2541    0.7431    1.9589    0.7530    2.0147    1.8262    3.0356    2.6985    2.9622    0.4480    2.3149    0.2614    2.1512    0.6779    2.6934    0.0329    2.9717    2.3651    2.5375
    130000    2.1977    0.7244    2.8946    1.3384    2.8433    2.8296    2.1627    2.7460    1.5787    2.8651    2.9251    0.4549    2.2308    1.9829    1.5520    1.8662    2.5457    0.4406    2.0968    0.4106    0.3034    0.7090    2.8163    0.7146    1.3898    0.8077    0.9630    0.5042    1.5001    0.3475    2.3068    0.6963    1.8974    2.6958    2.3669    2.2934    2.9699    1.4813    2.6073    1.5298    1.1944    1.8002    0.3426    0.4781    2.8856    1.2023    0.8815
    140000    1.2128    2.1872    2.6073    0.7304    3.0188    0.1495    3.0537    0.2669    2.9800    2.6880    2.4780    0.0930    2.8497    2.5504    1.7752    0.6584    2.7038    2.5688    2.9263    2.5991    2.2097    2.1700    3.1301    0.9284    2.9810    0.7155    3.1079    2.2710    1.2091    2.1301    0.1596    1.5861    1.9154    2.0427    2.8779    2.1290    2.5090    2.4649    1.7743    1.9561    1.9985    1.5904    0.3731    2.8671    2.6146    0.5910    2.9972
    150000    2.1424    1.3404    3.0285    2.6685    2.9222    1.0198    3.1108    0.5709    3.1155    2.8368    2.4734    0.4129    3.1164    1.7503    2.2163    1.2706    2.6955    1.2710    1.9241    2.1472    1.9256    1.3625    3.0536    0.7966    2.7878    0.9485    2.8844    2.3740    0.6832    1.8166    1.2153    3.0990    0.3007    2.9934    0.3442    1.8804    1.1341    0.4087    2.0505    1.0480    0.1573    0.1780    3.0128    0.0096    1.3474    1.3138    1.2860
    160000    2.1100    0.8650    3.1361    1.9090    2.6679    1.6913    3.0060    0.8207    0.5371    2.2358    2.6963    0.9880    2.6501    1.8122    1.7080    1.5614    1.7702    0.4265    2.4604    0.5352    1.4572    0.0003    2.8479    0.2086    3.1323    0.8883    2.4294    1.6886    3.0858    2.0518    2.8864    2.4912    1.5033    2.2906    3.0958    1.0069    1.5203    2.0743    2.8300    0.2749    2.9439    0.4858    0.7971    0.1529    2.8952    0.9060    1.5751
    170000    1.8511    1.3997    2.3493    0.0607    0.9878    0.0909    0.5212    1.1615    0.2510    2.6087    2.7351    0.2598    2.5096    1.8776    0.1570    0.6602    2.9243    2.7949    1.3742    1.9608    2.3079    0.4106    1.8254    1.7857    0.3370    2.3631    2.2232    2.2158    2.3318    0.0775    0.4727    0.0688    2.8750    0.5709    2.7510    3.0497    2.4173    0.2936    2.0909    1.8448    1.9929    2.5584    1.7855    1.4035    1.5673    1.1974    2.8061
    180000    2.1097    0.8053    2.9762    1.5956    2.3438    2.6890    2.1993    2.5855    1.7202    2.1791    2.8923    0.3473    2.6824    1.7414    1.6303    1.6479    2.6021    0.6581    2.0708    0.3559    0.2805    0.6346    2.8042    0.4953    1.8688    0.7333    2.6997    2.0147    1.0448    1.2899    1.5470    0.0714    1.6686    2.8070    2.3294    2.7705    2.6017    2.2440    2.3701    0.5236    3.0788    0.9146    2.5323    2.3572    3.0436    2.4089    1.0530
    190000    1.5476    0.2822    1.9933    0.7109    2.4172    0.2733    2.7173    1.6005    1.7589    1.8543    2.8421    0.6092    2.2664    0.0981    2.3856    0.5485    2.3335    2.3803    1.7760    2.2654    2.6254    1.2254    0.5272    1.0913    0.8696    1.9082    2.5259    2.3554    2.5393    1.5602    2.4094    0.3514    0.0144    1.4086    2.9448    1.2708    2.6859    2.5814    2.7452    2.3395    2.9936    2.4797    2.6700    2.3453    2.9328    1.7924    3.0247
    200000    1.7421    1.7199    3.0801    1.8103    2.9659    1.4723    2.7023    1.0824    2.7205    1.7416    1.8362    0.3651    2.9274    1.7293    2.5973    1.1551    3.0577    1.2825    2.9656    1.1403    3.0577    1.6033    3.0919    1.3822    2.8627    1.1575    2.6977    1.5956    1.2233    2.8651    0.1503    2.4386    0.6836    2.1769    3.0123    2.1475    2.6548    1.7725    1.4679    0.5734    2.4192    0.3117    1.9516    0.7246    2.3771    0.9304    2.9580
    210000    1.4682    1.1871    3.0929    0.2607    1.8770    0.3930    2.3855    0.3858    1.2045    0.0591    0.6654    1.7632    2.7263    3.0612    2.5709    0.6842    1.8799    2.4801    1.6690    3.0415    2.9175    0.1650    2.9258    0.6503    2.6539    0.3485    3.0811    2.6274    1.3404    2.3242    0.1680    2.6860    1.1372    1.6900    3.0859    2.1621    0.7202    2.7077    1.3998    1.2416    1.9797    0.0693    1.1424    0.1695    3.1092    0.3475    2.9847
    220000    2.0277    0.6391    2.9485    0.5140    1.9519    0.8463    2.1955    1.4026    2.9665    2.0647    2.2838    0.7130    2.2700    0.2152    2.1340    2.9729    2.1222    1.7915    2.8321    1.2615    1.9595    1.0537    0.7706    0.6595    0.6433    0.2559    2.2084    1.7866    2.8239    2.0825    2.3730    1.9801    2.3502    3.0495    2.2991    0.2526    2.5039    0.1066    1.2254    0.5918    2.1224    2.7026    1.5240    0.1285    0.1878    0.7616    3.1225
    230000    0.9076    1.3502    1.2555    0.9152    2.3567    0.8642    1.9051    0.8517    3.0292    1.9724    2.1287    1.0717    2.8659    1.9368    2.6752    0.4533    2.5298    2.1893    3.0685    0.3772    2.5477    1.1054    2.9636    2.0273    3.0028    1.7431    0.9270    1.2919    1.8529    2.5522    1.8593    2.5050    1.7190    3.1359    2.9402    2.0797    2.6388    1.8293    0.5686    0.9822    1.8265    2.5168    2.9842    1.1814    1.2311    2.2807    2.7097
    240000    1.1843    1.2121    0.7865    1.5299    0.0047    0.4085    1.3711    0.3779    1.2640    2.9737    2.3087    0.9832    2.1273    0.3463    2.5286    0.6782    0.4754    0.8333    3.0454    0.1866    1.3510    0.2988    2.8846    0.9693    2.2406    1.2905    3.0989    3.0959    1.8713    0.7559    2.7091    1.3847    2.1080    1.4418    0.6774    1.4135    2.1802    0.6004    0.3619    0.5364    0.2173    3.0557    0.3959    1.0967    1.9747    0.0980    2.0463
    250000    2.1586    0.6040    2.8317    0.4727    3.1235    0.3696    3.0110    0.5907    2.6704    2.6874    1.7748    1.4197    3.0861    2.1188    3.0531    0.5788    2.9426    2.6967    2.7868    2.7525    3.0544    2.9941    2.8510    0.6128    2.7103    0.7937    2.6592    2.3264    2.4541    2.9523    1.0313    2.3832    1.3444    2.2568    3.0235    1.9564    2.5449    2.6650    2.1857    0.8245    2.7963    1.7330    1.9666    0.6006    1.4732    1.7278    2.7451
    260000    2.1727    0.7652    1.9652    0.9463    2.7902    0.9462    2.2279    0.5620    2.6736    0.0043    2.8862    0.7346    2.1952    0.1864    2.2617    1.4912    1.4559    2.4799    2.7853    0.5816    1.3296    0.6049    2.6472    1.1891    2.3405    1.6917    2.9557    2.8159    2.5094    1.6423    2.2282    1.8927    2.0067    2.9826    2.1572    0.3124    2.4063    2.3707    1.0115    1.1428    2.5351    0.2353    1.1242    0.4680    3.0167    1.5489    1.2219
    270000    2.1429    0.7378    2.7926    0.3672    2.9008    0.3288    2.9901    0.9861    2.9827    1.6407    0.8077    1.8246    2.6397    0.7113    2.2835    0.0099    2.8710    2.8970    2.7215    1.8959    2.1333    0.1708    2.9152    1.8939    2.3669    2.0280    2.9627    2.7832    2.5850    1.9944    2.2612    2.1350    1.4526    2.4279    2.9387    1.5571    1.9188    2.5854    1.8696    1.4329    2.9179    0.9482    1.7308    0.7534    2.8082    1.9684    1.8051
    280000    2.2719    0.9056    2.7062    0.7373    2.5508    2.0003    3.0596    2.5898    2.4341    1.4208    1.9797    0.9750    2.1631    1.0512    1.5390    1.8002    2.3644    0.3507    2.3654    0.6282    0.6337    0.5706    2.5789    0.4176    2.5011    1.3029    2.7776    2.5406    2.8549    2.3975    2.4872    1.8264    2.9640    0.2015    3.0704    0.5012    2.8109    0.8533    1.8683    1.0366    3.0661    0.2602    0.6113    0.1030    2.5423    0.5188    1.8903
    290000    0.8731    2.8963    1.6439    2.4182    1.4874    0.3401    2.6670    0.7583    1.0877    0.3689    2.8442    1.0812    1.9003    3.0219    1.3294    1.2173    2.8118    2.9536    2.7097    2.4395    2.1124    1.8883    2.8047    0.7991    2.1257    0.1187    2.7175    2.4580    1.2883    0.3457    1.7277    0.7372    2.8073    1.1526    3.0735    2.4899    1.8166    2.7839    1.2214    1.7771    2.0234    0.5077    0.8830    2.8805    2.5692    0.6594    2.5943
    300000    1.9050    1.9540    2.1688    1.6457    0.1919    0.1221    0.2333    1.7377    0.2876    2.2135    2.7582    0.3838    2.0335    1.5364    2.0633    1.1517    1.0051    1.5371    1.4092    1.4987    3.1289    0.6245    2.6918    2.8631    1.9557    2.7677    3.0496    3.0017    2.6556    0.5344    0.7599    0.3773    2.2261    0.4686    2.8369    2.3657    1.9654    1.6286    2.4207    1.2701    1.4576    0.3625    2.2015    2.2810    0.2958    0.5957    1.4899
    310000    1.4990    0.6401    2.8839    0.7804    2.1426    0.5001    0.4756    0.1579    2.8784    1.9733    1.1128    2.2218    2.0448    2.4536    2.1155    0.1505    2.0364    1.3004    3.0665    0.6662    2.4380    1.3463    2.9330    2.1174    1.8636    1.4484    2.4074    2.2531    2.6468    3.0660    1.8252    2.1562    2.1815    3.0902    2.9673    2.1961    2.3693    2.5724    0.3246    2.7900    1.9799    1.6027    1.1004    2.1709    1.1102    2.2029    2.0812
    320000    1.8397    0.8736    2.4346    1.4128    1.9897    1.4161    0.4271    2.9563    2.9784    0.8204    2.3117    1.1549    1.7055    2.9550    1.6607    0.6779    2.0765    0.3733    3.0826    0.1683    1.7003    0.0490    2.4231    2.8874    0.7531    1.8697    2.1872    2.4451    2.7667    2.9704    1.4853    1.5721    1.8982    2.6751    2.8138    2.9550    2.8192    2.3293    0.0272    2.3551    1.3716    0.3270    1.3283    1.8196    0.0404    0.3312    2.1319
    330000    1.4758    0.6520    2.6956    0.0602    1.9966    0.2655    2.1359    1.8329    1.1523    0.2992    2.3352    0.4508    2.9534    2.3285    1.8704    1.1484    1.3678    1.5950    2.6007    1.0014    2.0585    0.2495    2.7875    2.3024    2.5447    2.8470    3.0709    3.0663    2.5674    1.6313    2.3848    1.2259    2.3632    2.7784    3.0078    2.9417    2.7641    1.9833    3.0377    0.9398    2.8739    0.7372    2.8405    0.5812    2.0778    1.4147    0.7677
    340000    1.5256    0.9347    2.9036    0.3264    0.2846    1.9236    2.5337    0.9378    0.5723    0.0245    2.4630    0.0034    2.7040    2.7393    2.4888    0.2927    2.3724    1.9026    2.2563    1.9550    3.1292    0.1244    2.7882    3.1311    2.3356    2.4904    3.1141    2.9360    3.0259    2.0524    2.5315    1.8718    2.3135    2.6077    2.9993    2.7023    2.9491    2.2470    2.9422    1.5812    3.0470    1.4176    3.0419    1.5040    1.5870    1.9110    0.0512
    350000    2.0739    2.5208    2.8119    3.0113    2.6033    0.9465    3.0972    0.5295    1.3441    2.8756    2.7237    0.9293    2.7043    1.4108    2.3386    2.1445    3.0145    1.1558    1.4322    0.9163    2.8286    1.2247    2.8228    1.1865    2.3989    0.9504    0.3996    0.5980    2.0869    1.3328    1.2125    0.0847    2.7683    1.5879    3.0704    1.3575    2.2837    0.5526    3.0832    0.3734    3.1368    0.5033    3.0211    1.3914    2.2727    3.0557    2.5623
    360000    2.1501    0.6221    2.1963    0.5821    2.9199    0.7698    1.5394    2.3896    2.3064    0.4357    2.6048    0.1789    3.1320    2.0558    1.9751    0.6337    1.7133    1.4480    2.8255    0.8535    1.7634    0.5489    2.7998    2.3189    2.5734    3.1252    2.9603    2.7464    2.4735    1.6530    2.2192    0.6820    1.9788    2.1389    2.9825    3.0882    2.3384    2.2254    2.0757    1.8822    2.7691    1.2155    2.0847    0.7988    1.3004    0.6946    0.0487
    370000    2.0201    0.6304    1.9546    0.6091    2.6257    0.2082    1.5964    1.1584    1.2950    0.2016    2.0313    1.0121    2.2262    2.7799    2.4311    0.1885    2.2992    1.2528    2.9449    0.9748    2.7898    2.3935    2.3883    2.5608    0.9377    0.9942    2.4526    1.9441    2.9496    2.3303    2.3847    1.8997    2.3998    2.9998    2.3571    2.4887    2.8783    2.1300    1.2362    1.4733    0.7554    0.0489    1.5826    2.0337    1.5230    1.2532    1.7764
    380000    2.2245    0.7367    1.9891    1.1519    3.0329    1.1789    1.7122    2.4288    2.2903    0.2576    2.7992    0.2455    2.4457    1.7424    2.1522    0.3358    1.9398    1.3744    3.0761    0.8136    1.8879    1.4900    3.1323    2.8561    2.4395    3.0739    2.9903    2.8749    2.6686    1.5011    1.9113    0.1715    1.9663    1.2457    2.5891    1.0833    2.8622    1.7436    2.9401    0.9890    2.9371    0.7106    2.9677    0.6109    2.7008    2.0823    1.5825
    390000    2.1317    0.5834    1.5547    0.7877    2.8265    0.1814    2.2510    0.0378    1.2082    0.9863    2.6026    0.4720    2.7245    2.4818    2.7025    0.6013    2.7560    1.6110    1.2466    3.0758    2.8298    0.8955    2.9604    1.6029    3.0548    2.1841    2.5083    2.2873    2.5731    1.8399    1.9187    3.1095    3.0524    2.1338    3.1013    2.7028    2.9799    1.7775    3.0311    0.9570    2.7696    1.0012    2.3464    2.4368    2.3969    0.4721    1.0966
    400000    2.4195    2.6841    1.9216    0.8282    2.4359    1.4959    1.1960    2.6603    0.4907    2.2585    2.8585    0.4738    2.1456    1.9458    2.3987    1.8101    3.0689    1.5404    2.4120    1.1163    3.0238    0.0701    2.6945    1.2878    0.7210    1.2678    2.5842    1.9473    1.0687    0.8459    0.4001    0.6776    0.7165    0.3152    0.0256    2.9587    0.8640    0.1589    1.5812    0.5379    0.9993    2.5503    1.6991    0.4211    1.1458    0.8105    3.0153
    410000    2.3346    1.5255    2.0037    0.6140    3.0545    0.7242    2.6627    1.3398    2.2335    2.8568    2.6335    0.1245    2.4700    2.2049    2.6467    1.7454    3.0493    1.6984    0.3084    1.2654    1.8421    0.6335    2.4924    0.3717    0.7892    1.9027    2.9995    2.2176    1.6661    1.4606    0.1910    2.6180    2.6614    2.4866    1.3187    2.8147    1.9424    0.5565    1.3188    1.0577    0.7668    0.3678    1.3026    2.7906    1.1192    0.1048    2.7036
    420000    2.2754    1.0710    2.7001    0.8254    3.0483    0.8215    1.5692    1.6323    1.0169    1.9358    2.8524    0.0093    2.4472    1.8345    2.9460    1.0293    3.0234    1.8391    2.6358    1.0945    2.9687    0.3099    2.8066    0.7649    0.2860    2.9057    2.7176    1.3777    2.3137    0.2629    1.4367    1.1606    2.9529    1.7065    2.4103    1.9579    2.8169    0.9724    2.2700    1.2154    1.2859    0.1655    2.3747    2.6907    2.4667    2.8390    1.9818
    430000    2.3638    2.7207    1.2903    2.8871    1.4729    0.4766    0.9446    2.7478    0.4529    2.2921    3.0625    1.3113    0.7135    1.0704    2.3003    1.2342    2.6881    1.0179    3.0419    1.4350    1.8197    0.5179    2.8734    0.9481    1.2668    0.8934    2.6425    1.8986    1.4046    0.1316    1.1166    0.3353    1.4239    0.0073    1.3512    0.2107    3.1095    0.2078    2.9657    0.2820    1.1588    0.1522    2.4663    0.8423    3.1327    1.0009    2.7062
    440000    1.5748    1.3583    3.1403    0.7801    2.5343    1.0930    2.8659    0.3537    2.7769    2.1033    1.9882    0.7759    2.5051    1.6044    2.9412    2.9238    2.8034    2.6600    3.0236    1.1916    2.9919    2.0620    2.9909    2.0151    3.0871    2.0587    2.2778    1.4501    1.7163    2.8693    1.8243    2.5566    2.5972    2.7739    1.4776    2.2215    2.9988    2.0020    0.3366    2.6540    0.7415    0.4494    1.8906    1.2066    0.4118    2.0264    2.3822
    450000    1.6722    2.1957    1.7414    2.0535    0.1424    1.5056    0.1685    0.2018    0.0885    2.0939    2.8795    1.3785    0.3370    1.1125    1.7832    1.8922    2.4288    2.8530    2.3474    1.8673    3.0804    0.8023    2.6089    0.1840    1.9742    0.6211    2.7081    2.9245    1.9213    0.2665    1.4573    1.1843    2.8740    0.7501    3.1113    1.5693    3.1210    0.3182    2.1025    0.5452    0.2951    0.4291    1.0842    0.1503    3.0569    0.1249    2.9919
    460000    1.3252    2.4721    2.5320    2.6325    3.0236    1.4665    2.7366    0.0025    1.2538    2.0879    1.8370    1.4589    1.2501    0.5021    1.8332    1.2819    2.2197    2.7980    2.5610    2.8888    3.0704    2.5926    3.1266    2.6730    2.7389    2.2641    2.8134    0.9490    1.7525    0.9105    2.6511    0.5635    2.9912    0.0409    2.6255    0.7010    2.0123    0.8928    2.4438    1.0769    1.9237    0.2747    0.8264    1.8464    2.7913    1.9701    2.8357
    470000    2.4294    2.7074    1.6170    2.8908    1.6303    1.9627    1.3180    2.0806    0.9844    2.0423    2.9380    0.2032    1.9871    0.7640    1.8802    1.4444    2.6537    2.1056    2.7877    1.6539    1.3340    1.1238    3.0595    0.2559    0.4797    2.6228    2.4453    2.4716    1.3610    1.6247    0.2368    2.5223    2.0996    1.0693    3.0704    2.4187    1.3603    1.5427    1.7278    0.8103    2.2073    0.2354    0.9984    0.4697    1.1215    2.3871    2.4159
    480000    2.4769    3.0140    2.5239    1.6744    2.3032    1.6350    1.5549    2.8629    1.2852    2.1569    2.8010    0.6659    1.1948    1.6213    2.7045    1.4872    2.3352    2.4725    1.1833    2.0850    2.2466    0.3257    2.5768    1.2558    0.0453    1.6256    2.2574    2.0779    1.2550    0.5648    0.2110    1.1322    0.4414    0.0084    2.7025    2.5782    0.5885    2.6667    0.9794    1.3350    2.0759    0.6799    0.2055    1.6076    0.6169    1.3866    3.0660
    490000    1.9563    0.9985    2.6449    0.0662    3.0845    0.0564    2.8851    0.3316    2.7942    2.4838    1.7136    1.1876    2.7776    0.4327    1.9681    1.6763    3.1068    0.8303    2.9190    1.1125    2.4194    2.1507    3.0204    1.4968    2.5376    1.6634    2.5812    1.5050    2.3725    1.5627    1.9960    1.4032    3.0176    1.6426    1.3609    0.2160    2.6246    1.5853    2.2009    2.0417    2.0358    0.0261    2.0956    1.1083    2.6866    3.1282    2.9218
    500000    2.2694    1.1004    2.4400    0.9894    2.8975    1.0002    2.7892    0.5143    2.5983    1.6785    2.6156    0.8889    2.9425    2.6018    2.9753    1.5876    2.7033    3.1267    2.2584    2.7189    3.1277    0.9132    3.0194    0.6734    2.2812    2.6917    2.8616    2.5061    2.8493    3.0299    2.9357    2.8602    2.3968    2.0483    1.9772    2.5874    2.1485    2.2707    2.5089    1.4701    2.8923    0.2094    2.0391    2.9614    1.2392    0.4920    1.5345
    510000    1.5281    0.6310    1.6525    0.7349    3.0818    1.0664    2.2172    0.5659    2.6061    1.3343    3.1133    1.3316    2.9608    0.2389    3.0978    1.8761    2.3342    2.7050    2.7817    2.8793    2.0834    0.7479    3.0690    1.1413    2.7261    2.3253    2.0388    2.6455    3.0855    2.3017    2.8620    2.5074    2.7546    1.8687    2.6915    2.0588    1.9399    1.9693    2.8502    0.6707    2.9057    0.0705    1.9612    0.0889    1.0170    0.0558    1.4388
    520000    1.9375    3.1276    2.7992    2.6960    1.8755    2.5750    2.6268    1.7383    2.0878    2.6834    2.3522    0.5070    2.3991    0.2838    2.0336    0.7262    2.9677    0.7677    2.8323    0.4193    1.0756    1.5080    2.8427    1.4347    2.9525    1.6873    2.1473    1.5490    1.4014    1.2600    2.1969    1.0045    2.9556    1.2908    1.6264    1.2183    2.4687    1.1878    2.0905    2.8788    2.2715    0.2070    3.1266    1.6818    1.8695    1.7293    2.8869
    530000    2.3748    1.3880    2.1379    0.7821    3.1265    1.9516    2.0032    2.0209    2.2085    1.9552    2.8279    0.3841    2.8634    1.0748    2.9712    1.4393    0.9853    1.8619    1.9127    2.7011    0.2302    0.1531    0.1688    2.5350    2.8251    2.5159    0.8689    1.3564    1.6007    2.0631    1.6682    2.9090    1.7294    1.1890    1.6911    2.5743    2.7516    0.6493    0.2916    2.0650    1.8166    0.2864    2.1235    2.9335    1.2051    3.0675    2.6179
    540000    1.8294    0.9717    2.9255    0.3106    2.9527    0.5135    2.7458    0.6724    2.5923    2.3371    1.7462    0.7628    2.8811    0.0624    3.0269    3.0198    2.9595    0.3389    1.9750    0.3473    2.9999    2.7729    2.8309    2.0134    2.7288    2.1938    2.9434    1.3002    2.2463    1.8682    2.1116    1.0614    2.9257    1.0647    2.9572    1.0035    2.4398    2.0728    0.0315    2.0648    1.7005    3.1295    2.2802    1.5487    1.4719    2.9432    2.2028
    550000    1.4383    2.8082    1.4655    1.6993    2.5627    1.9353    2.8280    1.8727    1.1749    2.9292    2.6416    0.4443    2.5823    1.4077    1.2294    1.5248    2.1827    0.1076    2.4115    0.6471    1.7088    1.1396    2.3640    0.1091    2.5418    1.9612    2.6979    2.9757    1.7979    0.7273    2.3908    1.0305    2.7394    0.5994    3.1160    0.8754    3.0795    0.5339    2.2483    0.4726    2.8230    0.1744    3.0422    0.0160    3.0656    1.0295    1.7706
    560000    0.6636    2.9746    2.7874    0.5493    0.1548    2.0898    1.3075    2.6761    1.1429    2.4593    3.0496    1.0337    1.8259    2.2672    1.9936    2.0652    2.5309    1.4574    2.0429    2.5936    1.6314    0.4566    0.1658    0.6041    1.4764    1.0949    1.0692    1.1062    0.6094    0.9849    1.9667    0.5896    2.6974    0.9130    2.0996    1.6134    2.2645    1.3430    0.5076    0.3085    1.3752    2.7281    1.1246    0.4086    1.0021    2.9473    2.6881
    570000    2.0401    2.2160    0.2350    1.4765    1.7728    1.0662    1.2814    2.4140    0.3129    2.9577    2.4968    0.3828    1.9740    1.9309    2.6548    1.9499    2.6318    1.7207    2.9466    1.7956    2.3805    0.2485    2.7522    1.5168    1.9438    1.8151    0.8832    0.8381    0.9850    0.4364    0.0428    0.3266    1.5052    1.3791    2.7072    2.5390    2.0987    2.1153    1.5993    2.3076    0.8814    0.2070    0.7269    0.6541    0.5654    1.1278    0.2848
